nombre,weight_class,Genre,Height_cms,Reach_cms,Weight_lbs,ID_peleador
Junyong Park,Middleweight,Male,177.8,185.42,185.0,204
Claudio Silva,Welterweight,Male,180.34,180.34,170.0,2106
Brian Ortega,Featherweight,Male,172.72,175.26,145.0,2138
Brian Ortega,Error,Male,172.72,175.26,145.0,2138
Gadzhimurad Antigulov,Error,Male,180.34,177.8,205.0,1813
Gadzhimurad Antigulov,Light heavyweight,Male,180.34,177.8,205.0,1813
Gadzhimurad Antigulov,Peso_Pactado,Male,180.34,177.8,205.0,1813
Said Nurmagomedov,Bantamweight,Male,172.72,177.8,135.0,1947
Said Nurmagomedov,Peso_Pactado,Male,172.72,177.8,135.0,1947
Said Nurmagomedov,Error,Male,172.72,177.8,135.0,1947
Jamie Mullarkey,Lightweight,Male,182.88,187.96,155.0,2003
Tom Breese,Middleweight,Male,190.5,185.42,185.0,1608
Tom Breese,Peso_Pactado,Male,190.5,185.42,185.0,1608
Tom Breese,Error,Male,190.5,185.42,185.0,1608
Chris Daukaus,Error,Male,190.5,193.04,250.0,1562
Markus Perez,Middleweight,Male,185.42,185.42,185.0,1617
Markus Perez,Error,Male,185.42,185.42,185.0,1617
Ben Rothwell,Peso_Pactado,Male,193.04,198.12,265.0,1958
Ben Rothwell,Heavyweight,Male,193.04,198.12,265.0,1958
Ben Rothwell,Error,Male,193.04,198.12,265.0,1958
Youssef Zalal,Featherweight,Male,177.8,182.88,145.0,1593
Tom Aspinall,Error,Male,195.58,198.12,256.0,1567
Tom Aspinall,Peso_Pactado,Male,195.58,198.12,256.0,1567
Edson Barboza,Featherweight,Male,180.34,190.5,145.0,1877
Edson Barboza,Error,Male,180.34,190.5,145.0,1877
Edson Barboza,Peso_Pactado,Male,180.34,190.5,145.0,1877
Impa Kasanganay,Middleweight,Male,180.34,190.5,185.0,1782
Ali AlQaisi,Bantamweight,Male,167.64,172.72,135.0,1802
Tracy Cortez,Bantamweight,Women,165.1,165.1,135.0,1967
Dequan Townsend,Peso_Pactado,Male,190.5,200.66,205.0,1922
Dequan Townsend,Light heavyweight,Male,190.5,200.66,205.0,1922
Dequan Townsend,Error,Male,190.5,200.66,205.0,1922
Germaine de Randamie,Bantamweight,Women,175.26,180.34,135.0,1950
Germaine de Randamie,Peso_Pactado,Women,175.26,180.34,135.0,1950
Kyler Phillips,Peso_Pactado,Male,172.72,182.88,135.0,1539
Kyler Phillips,Bantamweight,Male,172.72,182.88,135.0,1539
Holly Holm,Bantamweight,Women,172.72,175.26,135.0,2059
Holly Holm,Peso_Pactado,Women,172.72,175.26,135.0,2059
Holly Holm,Error,Women,172.72,175.26,135.0,2059
Yorgan De Castro,Error,Male,182.88,187.96,250.0,1891
Yorgan De Castro,Peso_Pactado,Male,182.88,187.96,250.0,1891
Jordan Williams,Middleweight,Male,185.42,190.5,185.0,225
Loma Lookboonmee,Strawweight,Women,154.94,154.94,115.0,226
Casey Kenney,Error,Male,170.18,172.72,140.0,1538
Casey Kenney,Lightweight,Male,170.18,172.72,140.0,1538
Luigi Vendramini,Peso_Pactado,Male,172.72,185.42,170.0,2169
Luigi Vendramini,Welterweight,Male,172.72,185.42,170.0,2169
Israel Adesanya,Peso_Pactado,Male,193.04,203.2,185.0,1541
Israel Adesanya,Middleweight,Male,193.04,203.2,185.0,1541
Kai Kara-France,Flyweight,Male,162.56,175.26,125.0,1548
Kai Kara-France,Error,Male,162.56,175.26,125.0,1548
Shane Young,Error,Male,172.72,182.88,145.0,2214
Shane Young,Featherweight,Male,172.72,182.88,145.0,2214
Diego Sanchez,Welterweight,Male,177.8,182.88,170.0,2287
Diego Sanchez,Error,Male,177.8,182.88,170.0,2287
Diego Sanchez,Peso_Pactado,Male,177.8,182.88,170.0,2287
Brad Riddell,Lightweight,Male,170.18,180.34,155.0,233
Dominick Reyes,Light heavyweight,Male,193.04,195.58,205.0,1927
Dominick Reyes,Peso_Pactado,Male,193.04,195.58,205.0,1927
Dominick Reyes,Error,Male,193.04,195.58,205.0,1927
Hakeem Dawodu,Featherweight,Male,172.72,185.42,145.0,1979
William Knight,Light heavyweight,Male,177.8,185.42,205.0,236
Khadis Ibragimov,Light heavyweight,Male,190.5,198.12,205.0,1823
Juan Espino,Heavyweight,Male,190.5,203.2,250.0,238
Juan Espino,Error,Male,190.5,203.2,250.0,238
Johnny Walker,Light heavyweight,Male,198.12,208.28,205.0,1977
Mirsad Bektic,Featherweight,Male,172.72,177.8,145.0,2055
Mirsad Bektic,Peso_Pactado,Male,172.72,177.8,145.0,2055
Colby Covington,Welterweight,Male,180.34,182.88,170.0,1953
Colby Covington,Error,Male,180.34,182.88,170.0,1953
Jordan Espinosa,Flyweight,Male,167.64,175.26,125.0,1546
Jordan Espinosa,Error,Male,167.64,175.26,125.0,1546
Khamzat Chimaev,Error,Male,187.96,190.5,170.0,1830
Khamzat Chimaev,Welterweight,Male,187.96,190.5,170.0,1830
Khamzat Chimaev,Peso_Pactado,Male,187.96,190.5,170.0,1830
Donald Cerrone,Error,Male,185.42,185.42,155.0,1888
Donald Cerrone,Lightweight,Male,185.42,185.42,155.0,1888
Donald Cerrone,Peso_Pactado,Male,185.42,185.42,155.0,1888
Jessica-Rose Clark,Error,Women,165.1,162.56,125.0,2266
Jessica-Rose Clark,Flyweight,Women,165.1,162.56,125.0,2266
Darrick Minner,Featherweight,Male,170.18,175.26,145.0,1563
Journey Newson,Bantamweight,Male,165.1,170.18,135.0,1928
Journey Newson,Peso_Pactado,Male,165.1,170.18,135.0,1928
Mayra Bueno Silva,Error,Women,167.64,167.64,135.0,1554
Mayra Bueno Silva,Peso_Pactado,Women,167.64,167.64,135.0,1554
Tyson Nam,Flyweight,Male,170.18,172.72,125.0,1610
Tyson Nam,Error,Male,170.18,172.72,125.0,1610
Roosevelt Roberts,Lightweight,Male,187.96,185.42,155.0,1851
Billy Quarantillo,Featherweight,Male,177.8,177.8,145.0,1646
Billy Quarantillo,Error,Male,177.8,177.8,145.0,1646
Julia Avila,Bantamweight,Women,170.18,172.72,135.0,252
Julia Avila,Peso_Pactado,Women,170.18,172.72,135.0,252
Michelle Waterson,Strawweight,Women,160.02,157.48,115.0,1887
Michelle Waterson,Error,Women,160.02,157.48,115.0,1887
Ed Herman,Light heavyweight,Male,185.42,195.58,205.0,1970
Ed Herman,Peso_Pactado,Male,185.42,195.58,205.0,1970
Ed Herman,Error,Male,185.42,195.58,205.0,1970
Ottman Azaitar,Lightweight,Male,172.72,180.34,155.0,255
Brok Weaver,Lightweight,Male,182.88,185.42,155.0,1874
Bryan Barberena,Error,Male,182.88,182.88,170.0,2117
Bryan Barberena,Welterweight,Male,182.88,182.88,170.0,2117
Bryan Barberena,Peso_Pactado,Male,182.88,182.88,170.0,2117
Sabina Mazo,Bantamweight,Women,170.18,177.8,135.0,1559
Sabina Mazo,Peso_Pactado,Women,170.18,177.8,135.0,1559
Brian Kelleher,Error,Male,167.64,167.64,145.0,1578
Brian Kelleher,Peso_Pactado,Male,167.64,167.64,145.0,1578
Brian Kelleher,Featherweight,Male,167.64,167.64,145.0,1578
Viviane Araujo,Flyweight,Women,162.56,172.72,125.0,1611
Viviane Araujo,Peso_Pactado,Women,162.56,172.72,125.0,1611
Andre Muniz,Peso_Pactado,Male,185.42,198.12,185.0,1964
Andre Muniz,Middleweight,Male,185.42,198.12,185.0,1964
Cole Smith,Error,Male,180.34,170.18,135.0,2088
Cole Smith,Bantamweight,Male,180.34,170.18,135.0,2088
Alessio Di Chirico,Middleweight,Male,182.88,187.96,185.0,1624
Alessio Di Chirico,Peso_Pactado,Male,182.88,187.96,185.0,1624
Ricardo Lamas,Featherweight,Male,172.72,180.34,145.0,2464
Ricardo Lamas,Error,Male,172.72,180.34,145.0,2464
Ricardo Lamas,Peso_Pactado,Male,172.72,180.34,145.0,2464
Robbie Lawler,Welterweight,Male,180.34,187.96,170.0,2040
Robbie Lawler,Peso_Pactado,Male,180.34,187.96,170.0,2040
Ji Yeon Kim,Flyweight,Women,170.18,182.88,125.0,2005
Mallory Martin,Strawweight,Women,162.56,160.02,115.0,1580
Carlton Minus,Error,Male,177.8,190.5,170.0,1640
Carlton Minus,Welterweight,Male,177.8,190.5,170.0,1640
Marcin Prachnio,Light heavyweight,Male,190.5,187.96,205.0,1605
Amanda Lemos,Strawweight,Women,162.56,165.1,115.0,1547
Amanda Lemos,Error,Women,162.56,165.1,115.0,1547
Amanda Lemos,Peso_Pactado,Women,162.56,165.1,115.0,1547
Mariya Agapova,Flyweight,Women,167.64,172.72,125.0,271
Mariya Agapova,Peso_Pactado,Women,167.64,172.72,125.0,271
Austin Hubbard,Lightweight,Male,177.8,180.34,155.0,1904
Austin Hubbard,Peso_Pactado,Male,177.8,180.34,155.0,1904
Herbert Burns,Featherweight,Male,175.26,185.42,145.0,1870
Herbert Burns,Peso_Pactado,Male,175.26,185.42,145.0,1870
Felice Herrig,Strawweight,Women,162.56,165.1,115.0,2165
Felice Herrig,Error,Women,162.56,165.1,115.0,2165
Felice Herrig,Peso_Pactado,Women,162.56,165.1,115.0,2165
Sean O'Malley,Bantamweight,Male,180.34,182.88,135.0,1864
John Dodson,Bantamweight,Male,160.02,167.64,135.0,2178
John Dodson,Error,Male,160.02,167.64,135.0,2178
John Dodson,Peso_Pactado,Male,160.02,167.64,135.0,2178
Stipe Miocic,Error,Male,193.04,203.2,240.0,2031
Stipe Miocic,Heavyweight,Male,193.04,203.2,240.0,2031
Stipe Miocic,Peso_Pactado,Male,193.04,203.2,240.0,2031
TJ Brown,Featherweight,Male,175.26,182.88,145.0,1910
Jim Miller,Lightweight,Male,172.72,180.34,155.0,2294
Jim Miller,Error,Male,172.72,180.34,155.0,2294
Jim Miller,Peso_Pactado,Male,172.72,180.34,155.0,2294
Kai Kamaka,Featherweight,Male,170.18,175.26,145.0,1658
Kai Kamaka,Peso_Pactado,Male,170.18,175.26,145.0,1658
Tim Means,Welterweight,Male,187.96,190.5,170.0,1674
Tim Means,Peso_Pactado,Male,187.96,190.5,170.0,1674
Tim Means,Error,Male,187.96,190.5,170.0,1674
Derrick Lewis,Error,Male,190.5,200.66,260.0,1565
Derrick Lewis,Peso_Pactado,Male,190.5,200.66,260.0,1565
Derrick Lewis,Heavyweight,Male,190.5,200.66,260.0,1565
Yana Kunitskaya,Bantamweight,Women,167.64,172.72,135.0,1569
Yana Kunitskaya,Peso_Pactado,Women,167.64,172.72,135.0,1569
Beneil Dariush,Lightweight,Male,177.8,182.88,155.0,1589
Beneil Dariush,Peso_Pactado,Male,177.8,182.88,155.0,1589
Beneil Dariush,Error,Male,177.8,182.88,155.0,1589
Irwin Rivera,Bantamweight,Male,167.64,170.18,135.0,1764
Irwin Rivera,Peso_Pactado,Male,167.64,170.18,135.0,1764
Joanne Calderwood,Flyweight,Women,167.64,165.1,125.0,1599
Joanne Calderwood,Error,Women,167.64,165.1,125.0,1599
Joanne Calderwood,Peso_Pactado,Women,167.64,165.1,125.0,1599
Johnny Munoz,Peso_Pactado,Male,175.26,180.34,145.0,287
Frankie Saenz,Bantamweight,Male,167.64,167.64,135.0,2101
Frankie Saenz,Error,Male,167.64,167.64,135.0,2101
Jamall Emmers,Featherweight,Male,177.8,187.96,145.0,1905
Vicente Luque,Welterweight,Male,180.34,190.5,170.0,1975
Vicente Luque,Peso_Pactado,Male,180.34,190.5,170.0,1975
Chris Gutierrez,Error,Male,175.26,170.18,145.0,1583
Chris Gutierrez,Peso_Pactado,Male,175.26,170.18,145.0,1583
Chris Gutierrez,Featherweight,Male,175.26,170.18,145.0,1583
Lando Vannata,Lightweight,Male,175.26,180.34,155.0,2010
Francisco Trinaldo,Lightweight,Male,175.26,177.8,155.0,2049
Francisco Trinaldo,Error,Male,175.26,177.8,155.0,2049
Francisco Trinaldo,Peso_Pactado,Male,175.26,177.8,155.0,2049
Carla Esparza,Strawweight,Women,154.94,160.02,115.0,2217
Carla Esparza,Error,Women,154.94,160.02,115.0,2217
Carla Esparza,Peso_Pactado,Women,154.94,160.02,115.0,2217
Paul Craig,Light heavyweight,Male,190.5,193.04,205.0,1673
Fabricio Werdum,Peso_Pactado,Male,193.04,195.58,231.0,1889
Fabricio Werdum,Error,Male,193.04,195.58,231.0,1889
Nicolas Dalby,Welterweight,Male,180.34,187.96,170.0,1676
Nicolas Dalby,Error,Male,180.34,187.96,170.0,1676
Tanner Boser,Error,Male,187.96,190.5,255.0,1688
Movsar Evloev,Featherweight,Male,170.18,182.88,145.0,1606
Ramazan Emeev,Welterweight,Male,177.8,193.04,170.0,1623
Ramazan Emeev,Peso_Pactado,Male,177.8,193.04,170.0,1623
Bethe Correia,Bantamweight,Women,165.1,162.56,135.0,2015
Bethe Correia,Error,Women,165.1,162.56,135.0,2015
Joe Duffy,Lightweight,Male,177.8,185.42,155.0,2104
Marc Diakiese,Lightweight,Male,177.8,185.42,155.0,2200
Grant Dawson,Peso_Pactado,Male,177.8,182.88,145.0,1520
Grant Dawson,Featherweight,Male,177.8,182.88,145.0,1520
Ariane Lipski,Flyweight,Women,167.64,170.18,125.0,1670
Malcolm Gordon,Flyweight,Male,170.18,180.34,125.0,1666
Brett Johns,Bantamweight,Male,170.18,180.34,135.0,2190
Davi Ramos,Lightweight,Male,167.64,177.8,155.0,2022
Davi Ramos,Peso_Pactado,Male,167.64,177.8,155.0,2022
Modestas Bukauskas,Light heavyweight,Male,190.5,198.12,205.0,1718
Modestas Bukauskas,Peso_Pactado,Male,190.5,198.12,205.0,1718
John Phillips,Middleweight,Male,180.34,190.5,185.0,1720
John Phillips,Peso_Pactado,Male,180.34,190.5,185.0,1720
Ricardo Ramos,Featherweight,Male,175.26,182.88,145.0,2293
Ricardo Ramos,Peso_Pactado,Male,175.26,182.88,145.0,2293
Ricardo Ramos,Error,Male,175.26,182.88,145.0,2293
Jimmie Rivera,Bantamweight,Male,162.56,172.72,135.0,1557
Jimmie Rivera,Error,Male,162.56,172.72,135.0,1557
Calvin Kattar,Featherweight,Male,180.34,182.88,145.0,1626
Calvin Kattar,Peso_Pactado,Male,180.34,182.88,145.0,1626
Diana Belbita,Flyweight,Women,170.18,172.72,125.0,1986
Jack Shore,Bantamweight,Male,172.72,180.34,135.0,315
Jessica Andrade,Peso_Pactado,Women,154.94,157.48,115.0,1716
Jessica Andrade,Strawweight,Women,154.94,157.48,115.0,1716
Jessica Andrade,Error,Women,154.94,157.48,115.0,1716
Makwan Amirkhani,Featherweight,Male,177.8,182.88,145.0,1733
Volkan Oezdemir,Light heavyweight,Male,187.96,190.5,205.0,2262
Volkan Oezdemir,Peso_Pactado,Male,187.96,190.5,205.0,2262
Elizeu Zaleski dos Santos,Welterweight,Male,180.34,185.42,170.0,2026
Elizeu Zaleski dos Santos,Error,Male,180.34,185.42,170.0,2026
Alexander Volkanovski,Featherweight,Male,167.64,180.34,145.0,1951
Alexander Volkanovski,Error,Male,167.64,180.34,145.0,1951
Alexander Volkanovski,Peso_Pactado,Male,167.64,180.34,145.0,1951
Amanda Ribas,Error,Women,160.02,167.64,125.0,1603
Amanda Ribas,Peso_Pactado,Women,160.02,167.64,125.0,1603
Raulian Paiva,Flyweight,Male,172.72,175.26,125.0,1923
Raulian Paiva,Peso_Pactado,Male,172.72,175.26,125.0,1923
Luis Pena,Lightweight,Male,190.5,190.5,155.0,1995
Luis Pena,Peso_Pactado,Male,190.5,190.5,155.0,1995
Philipe Lins,Error,Male,187.96,198.12,240.0,1884
Philipe Lins,Heavyweight,Male,187.96,198.12,240.0,1884
Sean Woodson,Featherweight,Male,187.96,198.12,145.0,1991
Takashi Sato,Welterweight,Male,177.8,185.42,170.0,1659
Jordan Griffin,Featherweight,Male,177.8,185.42,145.0,2020
Marc-Andre Barriault,Middleweight,Male,185.42,187.96,185.0,1946
Clay Guida,Lightweight,Male,170.18,177.8,155.0,1587
Clay Guida,Error,Male,170.18,177.8,155.0,1587
Clay Guida,Peso_Pactado,Male,170.18,177.8,155.0,1587
Josh Emmett,Featherweight,Male,167.64,177.8,145.0,2268
Josh Emmett,Error,Male,167.64,177.8,145.0,2268
Josh Emmett,Peso_Pactado,Male,167.64,177.8,145.0,2268
Raquel Pennington,Bantamweight,Women,170.18,170.18,135.0,1938
Raquel Pennington,Peso_Pactado,Women,170.18,170.18,135.0,1938
Raquel Pennington,Error,Women,170.18,170.18,135.0,1938
Frank Camacho,Peso_Pactado,Male,177.8,185.42,170.0,2079
Frank Camacho,Error,Male,177.8,185.42,170.0,2079
Frank Camacho,Welterweight,Male,177.8,185.42,170.0,2079
Andre Fili,Featherweight,Male,180.34,187.96,145.0,1702
Andre Fili,Peso_Pactado,Male,180.34,187.96,145.0,1702
Andre Fili,Error,Male,180.34,187.96,145.0,1702
Merab Dvalishvili,Bantamweight,Male,167.64,172.72,135.0,1792
Merab Dvalishvili,Error,Male,167.64,172.72,135.0,1792
Karl Roberson,Middleweight,Male,185.42,187.96,185.0,1973
Karl Roberson,Peso_Pactado,Male,185.42,187.96,185.0,1973
Anthony Ivy,Error,Male,187.96,187.96,185.0,1772
Anthony Ivy,Peso_Pactado,Male,187.96,187.96,185.0,1772
Cody Stamann,Error,Male,167.64,162.56,145.0,1832
Cody Stamann,Featherweight,Male,167.64,162.56,145.0,1832
Cody Stamann,Peso_Pactado,Male,167.64,162.56,145.0,1832
Raphael Assuncao,Bantamweight,Male,165.1,167.64,135.0,2446
Raphael Assuncao,Error,Male,165.1,167.64,135.0,2446
Raphael Assuncao,Peso_Pactado,Male,165.1,167.64,135.0,2446
Aljamain Sterling,Bantamweight,Male,170.18,180.34,135.0,1540
Aljamain Sterling,Error,Male,170.18,180.34,135.0,1540
Neil Magny,Welterweight,Male,190.5,203.2,170.0,1613
Neil Magny,Peso_Pactado,Male,190.5,203.2,170.0,1613
Neil Magny,Error,Male,190.5,203.2,170.0,1613
Ian Heinisch,Middleweight,Male,180.34,182.88,185.0,1579
Charles Byrd,Middleweight,Male,177.8,185.42,185.0,2113
Evan Dunham,Peso_Pactado,Male,177.8,177.8,155.0,2167
Evan Dunham,Lightweight,Male,177.8,177.8,155.0,2167
Evan Dunham,Error,Male,177.8,177.8,155.0,2167
Alonzo Menifield,Light heavyweight,Male,182.88,193.04,205.0,1774
Jussier Formiga,Flyweight,Male,165.1,170.18,125.0,2164
Jussier Formiga,Error,Male,165.1,170.18,125.0,2164
Jussier Formiga,Peso_Pactado,Male,165.1,170.18,125.0,2164
Blagoy Ivanov,Error,Male,180.34,185.42,250.0,1978
Blagoy Ivanov,Peso_Pactado,Male,180.34,185.42,250.0,1978
Jamahal Hill,Light heavyweight,Male,193.04,200.66,205.0,1654
Tyron Woodley,Welterweight,Male,175.26,187.96,170.0,1755
Tyron Woodley,Error,Male,175.26,187.96,170.0,1755
Anthony Hernandez,Middleweight,Male,182.88,190.5,185.0,1581
Matt Brown,Welterweight,Male,182.88,190.5,170.0,1622
Matt Brown,Error,Male,182.88,190.5,170.0,1622
Matt Brown,Peso_Pactado,Male,182.88,190.5,170.0,1622
Rodrigo Nascimento,Error,Male,187.96,203.2,246.0,1728
Hunter Azure,Error,Male,172.72,175.26,145.0,1778
Hunter Azure,Featherweight,Male,172.72,175.26,145.0,1778
Chase Sherman,Peso_Pactado,Male,193.04,198.12,250.0,2168
Chase Sherman,Error,Male,193.04,198.12,250.0,2168
Chase Sherman,Heavyweight,Male,193.04,198.12,250.0,2168
Jeremy Stephens,Featherweight,Male,175.26,180.34,145.0,1989
Jeremy Stephens,Error,Male,175.26,180.34,145.0,1989
Jeremy Stephens,Peso_Pactado,Male,175.26,180.34,145.0,1989
Francis Ngannou,Error,Male,193.04,210.82,250.0,2149
Francis Ngannou,Peso_Pactado,Male,193.04,210.82,250.0,2149
Henry Cejudo,Bantamweight,Male,162.56,162.56,135.0,2191
Henry Cejudo,Peso_Pactado,Male,162.56,162.56,135.0,2191
Henry Cejudo,Error,Male,162.56,162.56,135.0,2191
Greg Hardy,Error,Male,195.58,203.2,265.0,1635
Greg Hardy,Peso_Pactado,Male,195.58,203.2,265.0,1635
Greg Hardy,Heavyweight,Male,195.58,203.2,265.0,1635
Ryan Spann,Light heavyweight,Male,195.58,200.66,205.0,1526
Ryan Spann,Peso_Pactado,Male,195.58,200.66,205.0,1526
Demian Maia,Welterweight,Male,185.42,182.88,170.0,2320
Demian Maia,Peso_Pactado,Male,185.42,182.88,170.0,2320
Demian Maia,Error,Male,185.42,182.88,170.0,2320
Kevin Lee,Peso_Pactado,Male,175.26,195.58,170.0,2081
Kevin Lee,Error,Male,175.26,195.58,170.0,2081
Kevin Lee,Welterweight,Male,175.26,195.58,170.0,2081
Veronica Macedo,Error,Women,162.56,162.56,125.0,2422
Veronica Macedo,Peso_Pactado,Women,162.56,162.56,125.0,2422
Veronica Macedo,Flyweight,Women,162.56,162.56,125.0,2422
Zhang Weili,Strawweight,Women,162.56,160.02,115.0,2028
Mark Madsen,Lightweight,Male,172.72,182.88,155.0,363
Batgerel Danaa,Bantamweight,Male,170.18,177.8,135.0,2030
Gerald Meerschaert,Error,Male,185.42,195.58,185.0,1758
Gerald Meerschaert,Middleweight,Male,185.42,195.58,185.0,1758
Gerald Meerschaert,Peso_Pactado,Male,185.42,195.58,185.0,1758
Ion Cutelaba,Light heavyweight,Male,185.42,190.5,205.0,1707
Ion Cutelaba,Peso_Pactado,Male,185.42,190.5,205.0,1707
Felicia Spencer,Featherweight,Women,167.64,172.72,145.0,1867
Gabriel Silva,Bantamweight,Male,167.64,180.34,135.0,2051
Megan Anderson,Featherweight,Women,182.88,182.88,145.0,1544
Megan Anderson,Peso_Pactado,Women,182.88,182.88,145.0,1544
Megan Anderson,Error,Women,182.88,182.88,145.0,1544
Aalon Cruz,Peso_Pactado,Male,182.88,198.12,145.0,1549
Aalon Cruz,Featherweight,Male,182.88,198.12,145.0,1549
Jalin Turner,Lightweight,Male,190.5,195.58,155.0,1771
Jalin Turner,Peso_Pactado,Male,190.5,195.58,155.0,1771
Karolina Kowalkiewicz,Strawweight,Women,160.02,162.56,115.0,2179
Karolina Kowalkiewicz,Error,Women,160.02,162.56,115.0,2179
Ben Sosoli,Peso_Pactado,Male,182.88,182.88,265.0,1985
Ben Sosoli,Heavyweight,Male,182.88,182.88,265.0,1985
Kevin Aguilar,Error,Male,170.18,185.42,155.0,1862
Kevin Aguilar,Peso_Pactado,Male,170.18,185.42,155.0,1862
Jake Matthews,Welterweight,Male,180.34,185.42,170.0,1551
Jake Matthews,Peso_Pactado,Male,180.34,185.42,170.0,1551
Callan Potter,Welterweight,Male,182.88,182.88,170.0,376
Callan Potter,Error,Male,182.88,182.88,170.0,376
Callan Potter,Peso_Pactado,Male,182.88,182.88,170.0,376
Priscila Cachoeira,Peso_Pactado,Women,170.18,165.1,135.0,2085
Priscila Cachoeira,Error,Women,170.18,165.1,135.0,2085
Corey Anderson,Light heavyweight,Male,190.5,200.66,205.0,2130
Corey Anderson,Error,Male,190.5,200.66,205.0,2130
Corey Anderson,Peso_Pactado,Male,190.5,200.66,205.0,2130
Devin Clark,Light heavyweight,Male,182.88,190.5,205.0,1661
Devin Clark,Error,Male,182.88,190.5,205.0,1661
Devin Clark,Peso_Pactado,Male,182.88,190.5,205.0,1661
Mark De La Rosa,Error,Male,167.64,165.1,135.0,1861
Mark De La Rosa,Peso_Pactado,Male,167.64,165.1,135.0,1861
Mark De La Rosa,Bantamweight,Male,167.64,165.1,135.0,1861
Macy Chiasson,Bantamweight,Women,180.34,182.88,135.0,1519
Macy Chiasson,Error,Women,180.34,182.88,135.0,1519
Juan Adams,Error,Male,195.58,203.2,265.0,2050
Juan Adams,Heavyweight,Male,195.58,203.2,265.0,2050
Jon Jones,Light heavyweight,Male,193.04,213.36,205.0,2322
Jon Jones,Peso_Pactado,Male,193.04,213.36,205.0,2322
Jon Jones,Error,Male,193.04,213.36,205.0,2322
Domingo Pilarte,Bantamweight,Male,182.88,185.42,135.0,384
Austin Lingo,Featherweight,Male,177.8,177.8,145.0,1628
Justine Kish,Peso_Pactado,Women,165.1,162.56,125.0,1773
Justine Kish,Flyweight,Women,165.1,162.56,125.0,1773
Justine Kish,Error,Women,165.1,162.56,125.0,1773
Bevon Lewis,Middleweight,Male,190.5,200.66,185.0,1694
Bevon Lewis,Error,Male,190.5,200.66,185.0,1694
Rafael Dos Anjos,Lightweight,Male,172.72,177.8,155.0,1685
Rafael Dos Anjos,Error,Male,172.72,177.8,155.0,1685
Rafael Dos Anjos,Peso_Pactado,Male,172.72,177.8,155.0,1685
Arnold Allen,Featherweight,Male,172.72,177.8,145.0,2061
Sara McMann,Bantamweight,Women,167.64,167.64,135.0,1598
Sara McMann,Peso_Pactado,Women,167.64,167.64,135.0,1598
Sara McMann,Error,Women,167.64,167.64,135.0,1598
Hannah Cifers,Strawweight,Women,154.94,157.48,115.0,1784
Hannah Cifers,Peso_Pactado,Women,154.94,157.48,115.0,1784
Conor McGregor,Lightweight,Male,175.26,187.96,155.0,1600
Conor McGregor,Peso_Pactado,Male,175.26,187.96,155.0,1600
Conor McGregor,Error,Male,175.26,187.96,155.0,1600
Drew Dober,Lightweight,Male,172.72,177.8,155.0,1545
Drew Dober,Error,Male,172.72,177.8,155.0,1545
Drew Dober,Peso_Pactado,Male,172.72,177.8,155.0,1545
Aleksa Camur,Light heavyweight,Male,185.42,187.96,205.0,1753
Dooho Choi,Featherweight,Male,177.8,177.8,145.0,2265
Frankie Edgar,Bantamweight,Male,167.64,172.72,135.0,1590
Frankie Edgar,Error,Male,167.64,172.72,135.0,1590
Frankie Edgar,Peso_Pactado,Male,167.64,172.72,135.0,1590
Kyung Ho Kang,Bantamweight,Male,175.26,185.42,135.0,2121
Kyung Ho Kang,Peso_Pactado,Male,175.26,185.42,135.0,2121
Kyung Ho Kang,Error,Male,175.26,185.42,135.0,2121
Ciryl Gane,Error,Male,193.04,205.74,245.0,1553
